Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
SANTA FE,General Obligado,El Rabón,0,65,0,0,0,1,0,80,146
SANTA FE,General Obligado,Florencia,268,136,0,0,0,1,0,188,593
SANTA FE,General Obligado,Guadalupe Norte,87,0,0,0,0,0,0,0,87
SANTA FE,General Obligado,Ingeniero Chanourdie,0,0,0,0,0,1,0,85,86
SANTA FE,General Obligado,La Isleta,0,0,0,0,0,1,0,0,1
SANTA FE,General Obligado,La Sarita,0,0,0,0,0,0,0,85,85
SANTA FE,General Obligado,Las Garzas,92,0,0,0,0,0,0,0,92
SANTA FE,General Obligado,Las Toscas,609,1045,0,79,0,1,0,462,2196
SANTA FE,General Obligado,Los Laureles,0,0,0,0,20,0,0,0,20
SANTA FE,General Obligado,Malabrigo,666,924,0,0,160,0,0,91,1841
SANTA FE,General Obligado,Paraje San Manuel,0,0,0,0,0,1,0,0,1
SANTA FE,General Obligado,Reconquista,1906,14399,1,6832,800,1,0,2839,26778
SANTA FE,General Obligado,San Antonio de Obligado,125,132,0,0,0,6,0,5,268
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),103,115,0,0,0,0,0,3,221
SANTA FE,General Obligado,Villa Ana,0,0,0,0,0,1,0,0,1
SANTA FE,General Obligado,Villa Guillermina,220,173,0,0,0,1,0,15,409
SANTA FE,General Obligado,Villa Ocampo,2009,1613,0,16,29,1,0,0,3668
SANTA FE,General Obligado,Lanteri,0,0,0,0,0,0,0,300,300
SANTA FE,General Obligado,Arroyo Ceibal,0,0,0,0,0,0,0,108,108
SANTA FE,Iriondo,Barrio Cicarelli,0,0,0,0,0,0,0,9,9
SANTA FE,Iriondo,Bustinza,287,0,0,6,0,0,0,90,383
SANTA FE,Iriondo,Cañada de Gómez,1251,7242,0,329,0,0,0,411,9233
SANTA FE,Iriondo,Carrizales (Est. Clarke),456,17,0,0,0,1,0,0,474
SANTA FE,Iriondo,Classon,0,0,0,130,0,0,0,21,151
SANTA FE,Iriondo,Colonia Médici,0,0,0,0,0,0,0,12,12
SANTA FE,Iriondo,Correa,114,1063,0,572,1,0,0,23,1773
SANTA FE,Iriondo,Larguía,0,0,0,0,0,0,0,7,7
SANTA FE,Iriondo,Lucio V. López,0,5,0,0,0,0,0,31,36
SANTA FE,Iriondo,Oliveros,2000,0,0,1360,0,0,0,0,3360
SANTA FE,Iriondo,Pueblo Andino,0,648,0,0,0,0,0,414,1062
SANTA FE,Iriondo,Salto Grande,493,0,0,0,0,0,0,89,582
SANTA FE,Iriondo,Serodino,229,0,0,12,0,0,0,113,354
SANTA FE,Iriondo,Totoras,538,0,0,920,0,0,0,131,1589
SANTA FE,Iriondo,Villa Eloísa,597,0,0,368,0,0,0,0,965
SANTA FE,Iriondo,Villa La Rivera (Oliveros),0,0,0,0,0,0,0,37,37
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),0,0,0,0,0,1,0,26,27
SANTA FE,La Capital,Angel Gallardo,0,0,0,0,0,0,0,27,27
SANTA FE,La Capital,Arroyo Aguiar,102,0,0,0,0,1,0,38,141
SANTA FE,La Capital,Arroyo Leyes,0,1115,0,88,0,0,0,106,1309
SANTA FE,La Capital,Cabal,0,0,0,0,0,0,0,13,13
SANTA FE,La Capital,Candioti,0,0,0,251,0,0,0,1,252
SANTA FE,La Capital,Emilia,103,0,0,153,0,0,0,1,257
SANTA FE,La Capital,Laguna Paiva,1899,0,0,0,0,0,0,76,1975
SANTA FE,La Capital,Llambi Campbell,202,0,0,0,73,0,0,186,461
SANTA FE,La Capital,Monte Vera,281,0,0,0,0,3,0,0,284
SANTA FE,La Capital,Nelson,426,0,0,1,3,0,0,69,499
SANTA FE,La Capital,Recreo,1131,30,0,0,0,0,0,275,1436
SANTA FE,La Capital,San José del Rincón,1806,2329,0,505,0,1,0,0,4641
SANTA FE,La Capital,Santa Fe,20606,65154,32,39411,2040,9,0,104,127356
SANTA FE,La Capital,Santo Tomé,13,13,0,396,11,0,0,492,925
SANTA FE,La Capital,Sauce Viejo,1108,0,0,0,0,0,0,89,1197
SANTA FE,Las Colonias,Cavour,0,0,0,0,0,0,0,3,3
SANTA FE,Las Colonias,Cululú,0,0,0,0,0,0,0,24,24
SANTA FE,Las Colonias,Elisa,0,0,0,235,0,0,0,0,235
SANTA FE,Las Colonias,Empalme San Carlos,0,0,0,0,0,0,0,13,13
SANTA FE,Las Colonias,Esperanza,1953,8198,0,26,0,4,0,420,10601
SANTA FE,Las Colonias,Felicia,0,0,0,0,0,0,0,443,443
SANTA FE,Las Colonias,Franck,175,0,0,162,0,0,0,101,438
SANTA FE,Las Colonias,Grutly,93,0,0,0,0,0,0,21,114
SANTA FE,Las Colonias,Hipatia,0,0,0,0,0,0,0,53,53
SANTA FE,Las Colonias,Humboldt,299,0,0,24,2,0,0,195,520
SANTA FE,Las Colonias,La Pelada,0,0,0,80,0,0,0,96,176
SANTA FE,Las Colonias,Las Tunas,4,0,0,107,0,1,0,0,112
SANTA FE,Las Colonias,María Luisa,0,0,0,0,0,0,0,167,167
SANTA FE,Las Colonias,Matilde,90,0,0,0,0,0,0,68,158
SANTA FE,Las Colonias,Nuevo Torino,78,0,0,0,72,0,0,5,155
SANTA FE,Las Colonias,OTROS,0,0,0,0,0,0,0,16,16
SANTA FE,Las Colonias,Pilar,112,0,0,10,0,0,0,2,124
SANTA FE,Las Colonias,Progreso,0,0,0,0,0,0,0,621,621
SANTA FE,Las Colonias,Providencia,0,0,0,0,0,0,0,135,135
SANTA FE,Las Colonias,Sa Pereyra,54,0,0,0,0,0,0,3,57
SANTA FE,Las Colonias,San Agustín,0,0,0,0,0,0,0,83,83
SANTA FE,Las Colonias,San Carlos Centro,407,3943,0,2,0,0,0,34,4386
SANTA FE,Las Colonias,San Carlos Norte,0,215,0,0,0,0,0,152,367
SANTA FE,Las Colonias,San Carlos Sud,30,670,0,0,0,0,0,9,709
SANTA FE,Las Colonias,San Jerónimo del Sauce,0,0,0,172,0,0,0,0,172
SANTA FE,Las Colonias,San Jerónimo Norte,202,0,0,1575,0,0,0,261,2038
SANTA FE,Las Colonias,Santa Clara de Buena Vista,0,668,0,0,0,0,0,0,668
SANTA FE,Las Colonias,Santo Domingo,0,0,0,0,0,0,0,255,255
SANTA FE,Las Colonias,SARMIENTO,135,0,0,0,130,0,0,171,436
SANTA FE,OTROS,OTROS,0,0,0,0,2581,0,0,0,2581
SANTA FE,Rosario,Acebal,205,1343,0,21,0,0,0,140,1709
SANTA FE,Rosario,Álvarez,59,1393,0,2,134,0,0,0,1588
SANTA FE,Rosario,Alvear,1912,3037,0,251,0,0,0,8,5208
SANTA FE,Rosario,Arminda,0,86,0,0,40,0,0,0,126
SANTA FE,Rosario,Arroyo Seco,2050,3273,0,2,0,0,0,6,5331
SANTA FE,Rosario,Carmen del Sauce,0,0,0,158,0,0,0,22,180
SANTA FE,Rosario,Coronel Bogado,415,0,0,178,0,0,0,0,593
SANTA FE,Rosario,Cuatro Esquinas,0,0,0,39,0,0,0,0,39
SANTA FE,Rosario,El Caramelo,71,0,0,424,0,0,0,0,495
SANTA FE,Rosario,Fighiera,366,0,0,0,0,0,0,0,366
SANTA FE,Rosario,Funes,4523,5794,1,2296,0,1,0,100,12715
SANTA FE,Rosario,General Lagos,400,0,0,1,1,1,0,140,543
SANTA FE,Rosario,Granadero Baigorria,0,4673,0,4,2,0,0,676,5355
SANTA FE,Rosario,Ibarlucea,0,591,0,468,0,0,0,452,1511
SANTA FE,Rosario,Pérez,3069,0,0,114,0,5,0,7,3195
SANTA FE,Rosario,Piñero (Est. Erasto),0,181,0,1,55,0,0,1,238
SANTA FE,Rosario,Pueblo Esther,241,0,0,611,0,1,0,0,853
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),0,118,0,0,54,0,0,0,172
SANTA FE,Rosario,Pueblo Uranga,29,0,0,98,0,0,0,52,179
SANTA FE,Rosario,Puerto Arroyo Seco,0,0,0,0,25,0,0,0,25
SANTA FE,Rosario,Rosario,46485,190777,74,87944,218,1,0,5228,330727
SANTA FE,Rosario,Soldini,127,780,0,0,86,0,0,0,993
SANTA FE,Rosario,Villa Amelia,172,109,0,2,0,0,0,2,285
SANTA FE,Rosario,Villa del Plata,0,193,0,0,101,0,0,0,294
SANTA FE,Rosario,Villa Gobernador Gálvez,6752,17,0,1539,4987,0,0,25,13320
SANTA FE,Rosario,Zavalla,745,932,0,0,0,0,0,95,1772
SANTA FE,Rosario,Albarellos,0,0,0,0,0,0,0,20,20
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,0,318,0,0,0,0,0,0,318
SANTA FE,Rosario,Kilómetro 101,0,0,0,0,0,1,0,1,2
SANTA FE,Rosario,Arbilla,30,0,0,0,0,0,0,0,30
SANTA FE,Rosario,Monte Flores,8,0,0,0,0,0,0,0,8
SANTA FE,San Cristóbal,Aguará Grande,0,0,0,0,0,1,0,2,3
SANTA FE,San Cristóbal,Ambrosetti,0,0,0,0,0,1,0,84,85
SANTA FE,San Cristóbal,Arrufo,278,166,0,0,0,0,0,0,444
SANTA FE,San Cristóbal,Balneario La Verde,0,0,0,0,0,1,0,0,1
SANTA FE,San Cristóbal,Capivara,0,0,0,0,0,1,0,0,1
SANTA FE,San Cristóbal,Ceres,1101,1939,0,0,0,0,0,541,3581
SANTA FE,San Cristóbal,Colonia Bossi,56,0,0,118,0,0,0,3,177
SANTA FE,San Cristóbal,Hersilia,0,199,0,0,0,0,0,370,569
SANTA FE,San Cristóbal,Huanqueros,0,0,0,0,0,0,0,29,29
SANTA FE,San Cristóbal,La Cabral,0,0,0,0,1,1,0,2,4
SANTA FE,San Cristóbal,La Rubia,0,31,0,0,0,0,0,12,43
SANTA FE,San Cristóbal,Las Palmeras,0,0,0,0,0,0,0,23,23
SANTA FE,San Cristóbal,Moisés Ville,123,240,0,207,0,0,0,0,570
SANTA FE,San Cristóbal,Monigotes,0,0,0,45,0,0,0,12,57
SANTA FE,San Cristóbal,Ñanducita,0,0,0,0,0,0,0,37,37
SANTA FE,San Cristóbal,OTROS,0,0,0,0,0,0,0,6,6
SANTA FE,San Cristóbal,Palacios,2,0,0,31,0,0,0,1,34
SANTA FE,San Cristóbal,San Cristóbal,918,1242,0,596,0,1,0,609,3366
SANTA FE,San Cristóbal,San Guillermo,1069,1256,0,33,12,0,0,177,2547
SANTA FE,San Cristóbal,Santurce,0,0,0,0,0,0,0,29,29
SANTA FE,San Cristóbal,Soledad,0,0,0,0,0,0,0,170,170
SANTA FE,San Cristóbal,Suardi,0,0,0,1560,0,0,0,0,1560
SANTA FE,San Cristóbal,Villa Saralegui,0,0,0,0,3,0,0,48,51
SANTA FE,San Cristóbal,Curupaity,0,0,0,0,0,0,0,15,15
SANTA FE,San Cristóbal,Colonia Ana,0,0,0,0,0,0,0,6,6
SANTA FE,San Cristóbal,Colonia Rosa,0,0,0,0,0,0,0,12,12
SANTA FE,San Javier,Alejandra,0,0,0,0,0,1,0,453,454
SANTA FE,San Javier,Cacique Ariacaiquín,0,0,0,0,0,0,0,34,34
SANTA FE,San Javier,Colonia Durán,0,0,0,0,0,1,0,0,1
SANTA FE,San Javier,Romang,0,801,0,2,195,0,0,369,1367
SANTA FE,San Javier,San Javier,0,826,0,96,0,0,0,194,1116
SANTA FE,San Javier,La Brava,0,0,0,0,0,0,0,20,20
SANTA FE,San Jerónimo,Arocena,0,184,0,0,400,0,0,0,584
SANTA FE,San Jerónimo,Barrancas,502,0,0,0,0,0,0,477,979
SANTA FE,San Jerónimo,Barrio Caima,0,0,0,0,0,0,0,16,16
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),0,0,0,245,0,0,0,0,245
SANTA FE,San Jerónimo,Centeno,881,0,0,0,0,0,0,0,881
SANTA FE,San Jerónimo,Coronda,652,0,0,3145,215,0,0,887,4899
SANTA FE,San Jerónimo,Desvío Arijón,154,0,0,0,0,0,0,46,200
SANTA FE,San Jerónimo,Díaz,470,0,0,0,0,0,0,0,470
SANTA FE,San Jerónimo,Gaboto,0,0,0,0,201,0,0,240,441
SANTA FE,San Jerónimo,Gálvez,3859,0,0,3482,0,1,0,19,7361
SANTA FE,San Jerónimo,Gessler,133,0,0,69,0,0,0,48,250
SANTA FE,San Jerónimo,Irigoyen,0,94,0,0,0,0,0,313,407
SANTA FE,San Jerónimo,Larrechea,0,0,0,0,0,0,0,23,23
SANTA FE,San Jerónimo,Loma Alta,19,0,0,18,0,0,0,0,37
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),37,383,0,0,0,0,0,0,420
SANTA FE,San Jerónimo,Maciel,583,782,0,0,136,0,0,1,1502
SANTA FE,San Jerónimo,Monje,464,0,0,149,0,0,0,0,613
SANTA FE,San Jerónimo,San Fabián,74,93,0,0,0,0,0,70,237
SANTA FE,San Jerónimo,San Genaro,788,37,0,456,0,0,0,49,1330
SANTA FE,San Jerónimo,San Genaro Norte,1026,22,0,31,0,0,0,0,1079
SANTA FE,San Jerónimo,San Eugenio,0,0,0,21,0,0,0,0,21
SANTA FE,San Justo,Angeloni,0,0,0,0,0,0,0,24,24
SANTA FE,San Justo,Cayastacito,0,0,0,0,0,0,0,54,54
SANTA FE,San Justo,Esther,0,0,0,0,0,0,0,10,10
SANTA FE,San Justo,Gobernador Crespo,157,976,0,0,0,0,0,257,1390
SANTA FE,San Justo,La Criolla (Est. Cañadita),257,0,0,0,0,0,0,31,288
SANTA FE,San Justo,Marcelino Escalada,101,0,0,0,0,0,0,128,229
SANTA FE,San Justo,Naré,0,0,0,0,0,0,0,6,6
SANTA FE,San Justo,OTROS,0,0,0,0,0,28,0,0,28
SANTA FE,San Justo,Pedro Gómez Cello,0,0,0,0,0,0,0,92,92
SANTA FE,San Justo,Ramayón,0,0,0,0,0,0,0,144,144
SANTA FE,San Justo,San Bernardo,0,0,0,0,0,0,0,6,6
SANTA FE,San Justo,San Justo,843,40,0,6106,550,0,0,270,7809
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),49,0,0,87,0,0,0,183,319
SANTA FE,San Justo,Videla,119,0,0,230,0,0,0,31,380
SANTA FE,San Justo,Colonia Dolores,0,0,0,0,0,0,0,22,22
SANTA FE,San Justo,La Penca y Caraguatá,0,0,0,0,0,0,0,26,26
SANTA FE,San Justo,San Martín Norte,0,0,0,0,0,0,0,35,35
SANTA FE,San Justo,Silva (Est. Abipones),0,0,0,0,0,0,0,25,25
SANTA FE,San Lorenzo,Aldao,0,374,0,0,0,0,0,0,374
SANTA FE,San Lorenzo,Capitán Bermúdez,3656,1202,1,2226,0,0,0,0,7085
SANTA FE,San Lorenzo,Carcarañá,983,1,0,0,0,0,0,0,984
SANTA FE,San Lorenzo,Coronel Arnold,0,0,0,239,0,0,0,0,239
SANTA FE,San Lorenzo,Fray Luis Beltrán,2226,24,0,964,0,0,0,0,3214
SANTA FE,San Lorenzo,Fuentes,80,0,0,769,0,0,0,0,849
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),0,368,0,0,0,0,0,47,415
SANTA FE,San Lorenzo,Puerto General San Martín,0,0,0,2602,215,2,0,13,2832
SANTA FE,San Lorenzo,Pujato,819,0,0,0,0,0,0,103,922
SANTA FE,San Lorenzo,Ricardone,401,857,0,12,0,1,0,22,1293
SANTA FE,San Lorenzo,Roldán,2276,1999,0,2829,2,0,0,131,7237
SANTA FE,San Lorenzo,San Jerónimo Sud,168,824,0,2,0,0,0,0,994
SANTA FE,San Lorenzo,San Lorenzo,3010,5320,0,946,0,0,0,52,9328
SANTA FE,San Lorenzo,Timbúes,229,0,0,1207,134,1,0,83,1654
SANTA FE,San Lorenzo,Villa Elvira,0,0,0,0,0,0,0,30,30
SANTA FE,San Lorenzo,Villa Mugueta,0,1,0,0,0,1,0,0,2
SANTA FE,San Martín,Cañada Rosquín,0,0,0,0,25,0,0,0,25
SANTA FE,San Martín,Carlos Pellegrini,425,23,0,0,0,0,0,0,448
SANTA FE,San Martín,Casas,0,59,0,0,0,0,0,0,59
SANTA FE,San Martín,Castelar,0,0,0,0,0,0,0,1,1
SANTA FE,San Martín,Colonia Belgrano,0,93,0,0,250,0,0,0,343
SANTA FE,San Martín,El Trébol,935,2592,0,0,0,0,0,72,3599
SANTA FE,San Martín,Landeta,204,396,0,0,0,0,0,0,600
SANTA FE,San Martín,Las Bandurrias,0,0,0,0,0,0,0,26,26
SANTA FE,San Martín,Las Petacas,0,0,0,0,0,0,0,0,0
SANTA FE,San Martín,Los Cardos,90,247,0,0,0,1,0,0,338
SANTA FE,San Martín,María Susana,667,0,0,382,0,0,0,36,1085
SANTA FE,San Martín,Piamonte,654,1463,0,0,0,0,0,0,2117
SANTA FE,San Martín,San Jorge,2028,980,0,1456,0,1,0,183,4648
SANTA FE,San Martín,San Martín de las Escobas,942,653,0,0,0,0,0,56,1651
SANTA FE,San Martín,Sastre,485,0,0,27,0,0,0,145,657
SANTA FE,Vera,Calchaquí,485,0,0,0,1050,1,0,230,1766
SANTA FE,Vera,Cañada Ombú,0,0,0,0,0,1,0,34,35
SANTA FE,Vera,Colmena,0,0,0,0,0,1,0,0,1
SANTA FE,Vera,Fortín Olmos,0,0,0,0,0,2,0,337,339
SANTA FE,Vera,Garabato,0,0,0,0,0,0,0,104,104
SANTA FE,Vera,Intiyaco,0,0,0,0,0,2,0,97,99
SANTA FE,Vera,La Gallareta,0,0,0,0,0,0,0,373,373
SANTA FE,Vera,Margarita,0,740,0,0,0,2,0,106,848
SANTA FE,Vera,Paraje 29,0,0,0,0,0,1,0,34,35
SANTA FE,Vera,Pozo de los Indios,0,0,0,0,0,2,0,23,25
SANTA FE,Vera,Toba,0,0,0,0,0,1,0,52,53
SANTA FE,Vera,Vera (Est. Gobernador Vera),1114,0,0,0,2000,0,0,801,3915
SANTA FE,Vera,Los Amores,0,0,0,0,0,0,0,122,122
SANTA FE,Vera,Pueblo Santa Lucía,0,0,0,0,0,0,0,30,30
SANTA FE,Vera,Golondrina,0,0,0,0,0,0,0,70,70
SANTA FE,Vera,Kilómetro 115,0,0,0,0,0,0,0,3,3
SANTA FE,Vera,Tartagal (Est. El Tajamar),0,0,0,0,0,0,0,210,210
SANTIAGO DEL ESTERO,Aguirre,Malbrán,13,0,0,0,0,1,0,0,14
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),0,229,0,0,0,3,0,2,234
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,0,0,0,5,0,4,0,35,44
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,0,0,0,0,0,2,0,0,2
SANTIAGO DEL ESTERO,Alberdi,Donadeu,1,0,0,1,0,0,0,0,2
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,0,0,0,203,0,3,0,0,206
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,0,0,0,11,57,2,0,5,75
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,1,0,0,1,0,1,0,0,3
SANTIAGO DEL ESTERO,Atamisqui,Medellín,0,0,0,2,0,2,0,29,33
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,1,0,0,1,0,1,0,45,48
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,74,10,0,0,0,2,0,5,91
SANTIAGO DEL ESTERO,Avellaneda,Herrera,0,3,0,0,100,1,0,0,104
SANTIAGO DEL ESTERO,Avellaneda,Icaño,0,3,0,0,0,1,0,79,83
SANTIAGO DEL ESTERO,Avellaneda,Lugones,0,2,0,0,0,1,0,0,3
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,0,2,0,0,0,0,0,0,2
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,0,0,0,0,0,1,0,1,2
SANTIAGO DEL ESTERO,Banda,Clodomira,0,0,0,3,5,1,0,417,426
SANTIAGO DEL ESTERO,Banda,La Banda,27,43,0,1272,0,3,0,367,1712
SANTIAGO DEL ESTERO,Banda,Los Quiroga,0,0,0,0,0,1,0,45,46
SANTIAGO DEL ESTERO,Banda,Simbolar,0,0,0,0,0,1,0,0,1
SANTIAGO DEL ESTERO,Banda,Abra Grande,1,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,0,0,0,1,0,0,0,0,1
SANTIAGO DEL ESTERO,Belgrano,Bandera,0,429,0,3,0,3,0,68,503
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,0,0,0,0,0,1,0,97,98
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,0,0,0,0,0,1,0,111,112
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,6,4,0,0,0,1,0,13,24
SANTIAGO DEL ESTERO,Capital,El Mojón,0,0,0,0,0,1,0,3,4
SANTIAGO DEL ESTERO,Capital,El Zanjón,0,0,0,0,0,1,0,96,97
SANTIAGO DEL ESTERO,Capital,San Pedro,0,0,0,0,250,0,0,4,254
SANTIAGO DEL ESTERO,Capital,Santa María,1,0,0,0,0,0,0,4,5
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,7526,77825,2,8776,1,5,0,1707,95842
SANTIAGO DEL ESTERO,Capital,Los Cardozos,0,0,0,2,0,0,0,3,5
SANTIAGO DEL ESTERO,Capital,Yanda,0,0,0,0,0,0,0,38,38
SANTIAGO DEL ESTERO,Capital,Maco,0,0,0,0,0,0,0,78,78
SANTIAGO DEL ESTERO,Capital,Maquito,0,0,0,0,0,1,0,43,44
SANTIAGO DEL ESTERO,Capital,Morales,0,0,0,0,0,0,0,3,3
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,0,0,0,0,0,0,0,4,4
SANTIAGO DEL ESTERO,Choya,Choya,55,0,0,3,0,2,0,0,60
SANTIAGO DEL ESTERO,Choya,Estación La Punta,505,0,0,0,0,0,0,0,505
SANTIAGO DEL ESTERO,Choya,Frías,2857,23,0,806,0,2,0,782,4470
SANTIAGO DEL ESTERO,Choya,Laprida,0,0,0,3,0,0,0,5,8
SANTIAGO DEL ESTERO,Choya,Tapso,0,0,0,1,0,0,0,71,72
SANTIAGO DEL ESTERO,Choya,Villa La Punta,0,0,0,4,0,1,0,5,10
SANTIAGO DEL ESTERO,Copo,El Caburé,0,0,0,0,20,0,0,100,120
SANTIAGO DEL ESTERO,Copo,La Firmeza,0,0,0,0,0,0,0,20,20
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,0,0,0,200,0,1,0,0,201
SANTIAGO DEL ESTERO,Copo,Los Tigres,0,0,0,0,80,0,0,50,130
SANTIAGO DEL ESTERO,Copo,Monte Quemado,0,0,0,243,2,5,0,0,250
SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,0,0,0,0,0,1,0,50,51
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,0,0,0,203,0,3,0,0,206
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,0,0,0,0,120,0,0,5,125
SANTIAGO DEL ESTERO,Copo,Urutaú,0,0,0,0,0,0,0,30,30
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,0,0,0,3,0,0,0,5,8
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,1,0,0,0,0,0,0,5,6
SANTIAGO DEL ESTERO,Figueroa,La Cañada,0,0,0,4,0,1,0,45,50
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,0,0,0,0,0,0,0,3,3
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,0,0,0,1,0,0,0,3,4
SANTIAGO DEL ESTERO,Figueroa,La Invernada,1,0,0,2,0,0,0,1,4
SANTIAGO DEL ESTERO,General Taboada,Añatuya,137,750,0,1250,200,4,0,365,2706
SANTIAGO DEL ESTERO,General Taboada,Averías,0,0,0,0,0,0,0,4,4
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,0,0,0,2,0,1,0,3,6
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,0,153,0,4,0,1,0,0,158
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,0,43,0,0,0,0,0,2,45
SANTIAGO DEL ESTERO,Guasayán,Lavalle,1,0,0,0,200,2,0,1,204
SANTIAGO DEL ESTERO,Guasayán,San Pedro,1,0,0,0,0,0,0,2,3
SANTIAGO DEL ESTERO,Jiménez,El Arenal,0,0,0,0,72,1,0,0,73
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,0,0,0,0,5,1,0,0,6
SANTIAGO DEL ESTERO,Jiménez,El Charco,0,0,0,3,30,0,0,0,33
SANTIAGO DEL ESTERO,Jiménez,Gramilla,0,0,0,1,48,0,0,0,49
SANTIAGO DEL ESTERO,Jiménez,Isca Yacu,0,0,0,0,7,0,0,0,7
SANTIAGO DEL ESTERO,Jiménez,Pozo Hondo,0,0,0,3,181,3,0,0,187
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Colorado,0,0,0,0,20,1,0,0,21
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Cuadrado,0,0,0,0,0,2,0,121,123
SANTIAGO DEL ESTERO,Juan F. Ibarra,Matará,0,0,0,3,0,1,0,20,24
SANTIAGO DEL ESTERO,Juan F. Ibarra,Suncho Corral,271,0,0,0,0,2,0,33,306
SANTIAGO DEL ESTERO,Juan F. Ibarra,Vilelas,1,0,0,0,0,1,0,2,4
SANTIAGO DEL ESTERO,Loreto,Villa San Martín (Est. Loreto),0,0,0,0,0,1,0,341,342
SANTIAGO DEL ESTERO,Mitre,Villa Unión,0,3,0,0,0,1,0,0,4
SANTIAGO DEL ESTERO,Moreno,Aerolito,1,0,0,0,25,1,0,0,27
SANTIAGO DEL ESTERO,Moreno,Alhuampa,1,0,0,1,20,1,0,0,23
SANTIAGO DEL ESTERO,Moreno,Hasse,1,0,0,0,15,0,0,0,16
SANTIAGO DEL ESTERO,Moreno,Libertad,0,0,0,0,0,1,0,0,1
SANTIAGO DEL ESTERO,Moreno,Pueblo Pablo Torelo (Est. Otumpa),1,0,0,1,50,0,0,0,52
SANTIAGO DEL ESTERO,Moreno,Quimilí,393,661,0,0,250,6,0,8,1318
SANTIAGO DEL ESTERO,Moreno,Roversi,1,0,0,0,15,1,0,0,17
SANTIAGO DEL ESTERO,Moreno,Tintina,0,0,0,125,0,3,0,0,128
SANTIAGO DEL ESTERO,Moreno,Weisburd,0,0,0,0,0,0,0,25,25
SANTIAGO DEL ESTERO,Moreno,Hernán Mejía Miraval,1,0,0,0,0,2,0,0,3
SANTIAGO DEL ESTERO,Moreno,Patay,1,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Moreno,Las Tinajas,0,0,0,0,0,1,0,0,1
SANTIAGO DEL ESTERO,Ojo de Agua,OTROS,0,0,0,0,0,4,0,0,4
SANTIAGO DEL ESTERO,Ojo de Agua,Sol de Julio,0,0,0,0,0,2,0,39,41
SANTIAGO DEL ESTERO,Ojo de Agua,Villa Ojo de Agua,0,0,0,4,333,0,0,62,399
SANTIAGO DEL ESTERO,OTROS,OTROS,0,0,0,0,310,0,0,0,310
SANTIAGO DEL ESTERO,Pellegrini,El Mojón,0,0,0,0,20,0,0,4,24
SANTIAGO DEL ESTERO,Pellegrini,Las Delicias,0,0,0,0,38,0,0,3,41
SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,0,0,0,3,134,1,0,10,148
SANTIAGO DEL ESTERO,Pellegrini,Rapelli,1,0,0,2,13,0,0,0,16
SANTIAGO DEL ESTERO,Pellegrini,Santo Domingo,0,0,0,0,60,0,0,5,65
SANTIAGO DEL ESTERO,Quebrachos,Sumampa,0,147,0,0,0,1,0,45,193
SANTIAGO DEL ESTERO,Quebrachos,Sumampa Viejo,0,0,0,0,0,0,0,18,18
